name,value,year,month,date,lastValue,rank
"""INCOMPETENT""",68165,2016,2,2016.1666666666667,68165,44
"""INCOMPETENT""",72294,2016,3,2016.25,68165,44
"""INCOMPETENT""",85675,2016,4,2016.3333333333333,72294,44
"""INCOMPETENT""",85675,2016,5,2016.4166666666667,85675,44
"""INCOMPETENT""",85675,2016,6,2016.5,85675,44
"""INCOMPETENT""",92543,2016,7,2016.5833333333333,85675,44
"""INCOMPETENT""",118970,2016,8,2016.6666666666667,92543,44
"""INCOMPETENT""",138846,2016,9,2016.75,118970,44
"""INCOMPETENT""",138846,2016,10,2016.8333333333333,138846,44
"""INCOMPETENT""",138846,2016,11,2016.9166666666667,138846,44
"""INCOMPETENT""",138846,2016,12,2017.0,138846,44
"""INCOMPETENT""",138846,2017,1,2017.0833333333333,138846,83
"""INCOMPETENT""",138846,2017,2,2017.1666666666667,138846,83
"""INCOMPETENT""",138846,2017,3,2017.25,138846,83
"""INCOMPETENT""",138846,2017,4,2017.3333333333333,138846,83
"""INCOMPETENT""",138846,2017,5,2017.4166666666667,138846,83
"""INCOMPETENT""",138846,2017,6,2017.5,138846,83
"""INCOMPETENT""",138846,2017,7,2017.5833333333333,138846,83
"""INCOMPETENT""",138846,2017,8,2017.6666666666667,138846,83
"""INCOMPETENT""",138846,2017,9,2017.75,138846,83
"""INCOMPETENT""",138846,2017,10,2017.8333333333333,138846,83
"""INCOMPETENT""",153248,2017,11,2017.9166666666667,138846,83
"""INCOMPETENT""",182607,2017,12,2018.0,153248,83
"""INCOMPETENT""",206464,2018,1,2018.0833333333333,182607,61
"""INCOMPETENT""",206464,2018,2,2018.1666666666667,206464,61
"""INCOMPETENT""",206464,2018,3,2018.25,206464,61
"""INCOMPETENT""",206464,2018,4,2018.3333333333333,206464,61
"""INCOMPETENT""",281017,2018,5,2018.4166666666667,206464,61
"""INCOMPETENT""",281017,2018,6,2018.5,281017,61
"""INCOMPETENT""",309500,2018,7,2018.5833333333333,281017,61
"""INCOMPETENT""",367353,2018,8,2018.6666666666667,309500,61
"""INCOMPETENT""",398538,2018,9,2018.75,367353,61
"""INCOMPETENT""",415033,2018,10,2018.8333333333333,398538,61
"""INCOMPETENT""",433755,2018,11,2018.9166666666667,415033,61
"""INCOMPETENT""",433755,2018,12,2019.0,433755,61
"""BORING""",0,2010,1,2010.0833333333333,0,37
"""BORING""",0,2010,2,2010.1666666666667,0,37
"""BORING""",0,2010,3,2010.25,0,37
"""BORING""",0,2010,4,2010.3333333333333,0,37
"""BORING""",0,2010,5,2010.4166666666667,0,37
"""BORING""",0,2010,6,2010.5,0,37
"""BORING""",0,2010,7,2010.5833333333333,0,37
"""BORING""",0,2010,8,2010.6666666666667,0,37
"""BORING""",0,2010,9,2010.75,0,37
"""BORING""",0,2010,10,2010.8333333333333,0,37
"""BORING""",0,2010,11,2010.9166666666667,0,37
"""BORING""",0,2010,12,2011.0,0,37
"""BORING""",0,2011,1,2011.0833333333333,0,12
"""BORING""",0,2011,2,2011.1666666666667,0,12
"""BORING""",0,2011,3,2011.25,0,12
"""BORING""",0,2011,4,2011.3333333333333,0,12
"""BORING""",0,2011,5,2011.4166666666667,0,12
"""BORING""",0,2011,6,2011.5,0,12
"""BORING""",0,2011,7,2011.5833333333333,0,12
"""BORING""",0,2011,8,2011.6666666666667,0,12
"""BORING""",0,2011,9,2011.75,0,12
"""BORING""",0,2011,10,2011.8333333333333,0,12
"""BORING""",0,2011,11,2011.9166666666667,0,12
"""BORING""",21,2011,12,2012.0,0,12
"""BORING""",21,2012,1,2012.0833333333333,21,5
"""BORING""",21,2012,2,2012.1666666666667,21,5
"""BORING""",70,2012,3,2012.25,21,5
"""BORING""",70,2012,4,2012.3333333333333,70,5
"""BORING""",70,2012,5,2012.4166666666667,70,5
"""BORING""",70,2012,6,2012.5,70,5
"""BORING""",178,2012,7,2012.5833333333333,70,5
"""BORING""",178,2012,8,2012.6666666666667,178,5
"""BORING""",178,2012,9,2012.75,178,5
"""BORING""",178,2012,10,2012.8333333333333,178,5
"""BORING""",4364,2012,11,2012.9166666666667,178,5
"""BORING""",4740,2012,12,2013.0,4364,5
"""BORING""",4793,2013,1,2013.0833333333333,4740,59
"""BORING""",4793,2013,2,2013.1666666666667,4793,59
"""BORING""",5124,2013,3,2013.25,4793,59
"""BORING""",5348,2013,4,2013.3333333333333,5124,59
"""BORING""",5428,2013,5,2013.4166666666667,5348,59
"""BORING""",5435,2013,6,2013.5,5428,59
"""BORING""",5889,2013,7,2013.5833333333333,5435,59
"""BORING""",6387,2013,8,2013.6666666666667,5889,59
"""BORING""",6521,2013,9,2013.75,6387,59
"""BORING""",7176,2013,10,2013.8333333333333,6521,59
"""BORING""",7189,2013,11,2013.9166666666667,7176,59
"""BORING""",7189,2013,12,2014.0,7189,59
"""BORING""",7189,2014,1,2014.0833333333333,7189,80
"""BORING""",7189,2014,2,2014.1666666666667,7189,80
"""BORING""",7273,2014,3,2014.25,7189,80
"""BORING""",8007,2014,4,2014.3333333333333,7273,80
"""BORING""",8011,2014,5,2014.4166666666667,8007,80
"""BORING""",8011,2014,6,2014.5,8011,80
"""BORING""",8024,2014,7,2014.5833333333333,8011,80
"""BORING""",8041,2014,8,2014.6666666666667,8024,80
"""BORING""",8049,2014,9,2014.75,8041,80
"""BORING""",8183,2014,10,2014.8333333333333,8049,80
"""BORING""",10211,2014,11,2014.9166666666667,8183,80
"""BORING""",10211,2014,12,2015.0,10211,80
"""BORING""",10211,2015,1,2015.0833333333333,10211,45
"""BORING""",10219,2015,2,2015.1666666666667,10211,45
"""BORING""",10983,2015,3,2015.25,10219,45
"""BORING""",10983,2015,4,2015.3333333333333,10983,45
"""BORING""",11117,2015,5,2015.4166666666667,10983,45
"""BORING""",11117,2015,6,2015.5,11117,45
"""BORING""",11378,2015,7,2015.5833333333333,11117,45
"""BORING""",13689,2015,8,2015.6666666666667,11378,45
"""BORING""",13689,2015,9,2015.75,13689,45
"""BORING""",14970,2015,10,2015.8333333333333,13689,45
"""BORING""",27444,2015,11,2015.9166666666667,14970,45
"""BORING""",31967,2015,12,2016.0,27444,45
"""BORING""",34350,2016,1,2016.0833333333333,31967,58
"""BORING""",50554,2016,2,2016.1666666666667,34350,58
"""BORING""",68391,2016,3,2016.25,50554,58
"""BORING""",68391,2016,4,2016.3333333333333,68391,58
"""BORING""",68391,2016,5,2016.4166666666667,68391,58
"""BORING""",68391,2016,6,2016.5,68391,58
"""BORING""",68391,2016,7,2016.5833333333333,68391,58
"""BORING""",78060,2016,8,2016.6666666666667,68391,58
"""BORING""",93819,2016,9,2016.75,78060,58
"""BORING""",112593,2016,10,2016.8333333333333,93819,58
"""BORING""",131027,2016,11,2016.9166666666667,112593,58
"""BORING""",131027,2016,12,2017.0,131027,58
"""BORING""",131027,2017,1,2017.0833333333333,131027,84
"""BORING""",131027,2017,2,2017.1666666666667,131027,84
"""BORING""",131027,2017,3,2017.25,131027,84
"""BORING""",131027,2017,4,2017.3333333333333,131027,84
"""BORING""",131027,2017,5,2017.4166666666667,131027,84
"""BORING""",131027,2017,6,2017.5,131027,84
"""BORING""",131027,2017,7,2017.5833333333333,131027,84
"""BORING""",131027,2017,8,2017.6666666666667,131027,84
"""BORING""",131027,2017,9,2017.75,131027,84
"""BORING""",164773,2017,10,2017.8333333333333,131027,84
"""BORING""",164773,2017,11,2017.9166666666667,164773,84
"""BORING""",164773,2017,12,2018.0,164773,84
"""BORING""",164773,2018,1,2018.0833333333333,164773,95
"""BORING""",164773,2018,2,2018.1666666666667,164773,95
"""BORING""",164773,2018,3,2018.25,164773,95
"""BORING""",164773,2018,4,2018.3333333333333,164773,95
"""BORING""",183656,2018,5,2018.4166666666667,164773,95
"""BORING""",206550,2018,6,2018.5,183656,95
"""BORING""",206550,2018,7,2018.5833333333333,206550,95
"""BORING""",206550,2018,8,2018.6666666666667,206550,95
"""BORING""",206550,2018,9,2018.75,206550,95
"""BORING""",221980,2018,10,2018.8333333333333,206550,95
"""BORING""",260490,2018,11,2018.9166666666667,221980,95
"""BORING""",260490,2018,12,2019.0,260490,95
"""FOOL""",0,2010,1,2010.0833333333333,0,40
"""FOOL""",0,2010,2,2010.1666666666667,0,40
"""FOOL""",0,2010,3,2010.25,0,40
"""FOOL""",0,2010,4,2010.3333333333333,0,40
"""FOOL""",0,2010,5,2010.4166666666667,0,40
"""FOOL""",0,2010,6,2010.5,0,40
"""FOOL""",0,2010,7,2010.5833333333333,0,40
"""FOOL""",0,2010,8,2010.6666666666667,0,40
"""FOOL""",0,2010,9,2010.75,0,40
"""FOOL""",0,2010,10,2010.8333333333333,0,40
"""FOOL""",0,2010,11,2010.9166666666667,0,40
"""FOOL""",0,2010,12,2011.0,0,40
"""FOOL""",0,2011,1,2011.0833333333333,0,1
"""FOOL""",0,2011,2,2011.1666666666667,0,1
"""FOOL""",0,2011,3,2011.25,0,1
"""FOOL""",0,2011,4,2011.3333333333333,0,1
"""FOOL""",0,2011,5,2011.4166666666667,0,1
"""FOOL""",0,2011,6,2011.5,0,1
"""FOOL""",0,2011,7,2011.5833333333333,0,1
"""FOOL""",0,2011,8,2011.6666666666667,0,1
"""FOOL""",0,2011,9,2011.75,0,1
"""FOOL""",0,2011,10,2011.8333333333333,0,1
"""FOOL""",284,2011,11,2011.9166666666667,0,1
"""FOOL""",284,2011,12,2012.0,284,1
"""FOOL""",284,2012,1,2012.0833333333333,284,38
"""FOOL""",284,2012,2,2012.1666666666667,284,38
"""FOOL""",428,2012,3,2012.25,284,38
"""FOOL""",428,2012,4,2012.3333333333333,428,38
"""FOOL""",428,2012,5,2012.4166666666667,428,38
"""FOOL""",512,2012,6,2012.5,428,38
"""FOOL""",765,2012,7,2012.5833333333333,512,38
"""FOOL""",765,2012,8,2012.6666666666667,765,38
"""FOOL""",765,2012,9,2012.75,765,38
"""FOOL""",765,2012,10,2012.8333333333333,765,38
"""FOOL""",880,2012,11,2012.9166666666667,765,38
"""FOOL""",880,2012,12,2013.0,880,38
"""FOOL""",1102,2013,1,2013.0833333333333,880,51
"""FOOL""",2417,2013,2,2013.1666666666667,1102,51
"""FOOL""",2444,2013,3,2013.25,2417,51
"""FOOL""",2444,2013,4,2013.3333333333333,2444,51
"""FOOL""",2452,2013,5,2013.4166666666667,2444,51
"""FOOL""",2488,2013,6,2013.5,2452,51
"""FOOL""",2508,2013,7,2013.5833333333333,2488,51
"""FOOL""",2511,2013,8,2013.6666666666667,2508,51
"""FOOL""",2634,2013,9,2013.75,2511,51
"""FOOL""",8501,2013,10,2013.8333333333333,2634,51
"""FOOL""",8501,2013,11,2013.9166666666667,8501,51
"""FOOL""",8873,2013,12,2014.0,8501,51
"""FOOL""",9152,2014,1,2014.0833333333333,8873,67
"""FOOL""",9152,2014,2,2014.1666666666667,9152,67
"""FOOL""",9245,2014,3,2014.25,9152,67
"""FOOL""",9954,2014,4,2014.3333333333333,9245,67
"""FOOL""",9994,2014,5,2014.4166666666667,9954,67
"""FOOL""",9994,2014,6,2014.5,9994,67
"""FOOL""",10381,2014,7,2014.5833333333333,9994,67
"""FOOL""",10664,2014,8,2014.6666666666667,10381,67
"""FOOL""",10664,2014,9,2014.75,10664,67
"""FOOL""",10664,2014,10,2014.8333333333333,10664,67
"""FOOL""",11884,2014,11,2014.9166666666667,10664,67
"""FOOL""",13058,2014,12,2015.0,11884,67
"""FOOL""",13257,2015,1,2015.0833333333333,13058,27
"""FOOL""",13275,2015,2,2015.1666666666667,13257,27
"""FOOL""",13280,2015,3,2015.25,13275,27
"""FOOL""",13280,2015,4,2015.3333333333333,13280,27
"""FOOL""",13300,2015,5,2015.4166666666667,13280,27
"""FOOL""",13332,2015,6,2015.5,13300,27
"""FOOL""",13881,2015,7,2015.5833333333333,13332,27
"""FOOL""",15531,2015,8,2015.6666666666667,13881,27
"""FOOL""",36861,2015,9,2015.75,15531,27
"""FOOL""",36861,2015,10,2015.8333333333333,36861,27
"""FOOL""",38087,2015,11,2015.9166666666667,36861,27
"""FOOL""",39515,2015,12,2016.0,38087,27
"""FOOL""",45594,2016,1,2016.0833333333333,39515,27
"""FOOL""",45594,2016,2,2016.1666666666667,45594,27
"""FOOL""",56669,2016,3,2016.25,45594,27
"""FOOL""",58612,2016,4,2016.3333333333333,56669,27
"""FOOL""",58612,2016,5,2016.4166666666667,58612,27
"""FOOL""",58612,2016,6,2016.5,58612,27
"""FOOL""",58612,2016,7,2016.5833333333333,58612,27
"""FOOL""",94391,2016,8,2016.6666666666667,58612,27
"""FOOL""",94391,2016,9,2016.75,94391,27
"""FOOL""",94391,2016,10,2016.8333333333333,94391,27
"""FOOL""",150891,2016,11,2016.9166666666667,94391,27
"""FOOL""",175003,2016,12,2017.0,150891,27
"""FOOL""",198216,2017,1,2017.0833333333333,175003,31
"""FOOL""",227600,2017,2,2017.1666666666667,198216,31
"""FOOL""",227600,2017,3,2017.25,227600,31
"""FOOL""",227600,2017,4,2017.3333333333333,227600,31
"""FOOL""",227600,2017,5,2017.4166666666667,227600,31
"""FOOL""",227600,2017,6,2017.5,227600,31
"""FOOL""",227600,2017,7,2017.5833333333333,227600,31
"""FOOL""",272373,2017,8,2017.6666666666667,227600,31
"""FOOL""",306733,2017,9,2017.75,272373,31
"""FOOL""",306733,2017,10,2017.8333333333333,306733,31
"""FOOL""",365471,2017,11,2017.9166666666667,306733,31
"""FOOL""",444145,2017,12,2018.0,365471,31
"""FOOL""",472227,2018,1,2018.0833333333333,444145,33
"""FOOL""",521793,2018,2,2018.1666666666667,472227,33
"""FOOL""",521793,2018,3,2018.25,521793,33
"""FOOL""",552835,2018,4,2018.3333333333333,521793,33
"""FOOL""",663671,2018,5,2018.4166666666667,552835,33
"""FOOL""",663671,2018,6,2018.5,663671,33
"""FOOL""",733419,2018,7,2018.5833333333333,663671,33
"""FOOL""",756707,2018,8,2018.6666666666667,733419,33
"""FOOL""",859315,2018,9,2018.75,756707,33
"""FOOL""",859315,2018,10,2018.8333333333333,859315,33
"""FOOL""",879610,2018,11,2018.9166666666667,859315,33
"""FOOL""",917609,2018,12,2019.0,879610,33
"""PATHETIC""",0,2010,1,2010.0833333333333,0,39
"""PATHETIC""",0,2010,2,2010.1666666666667,0,39
"""PATHETIC""",0,2010,3,2010.25,0,39
"""PATHETIC""",0,2010,4,2010.3333333333333,0,39
"""PATHETIC""",0,2010,5,2010.4166666666667,0,39
"""PATHETIC""",0,2010,6,2010.5,0,39
"""PATHETIC""",0,2010,7,2010.5833333333333,0,39
"""PATHETIC""",0,2010,8,2010.6666666666667,0,39
"""PATHETIC""",0,2010,9,2010.75,0,39
"""PATHETIC""",0,2010,10,2010.8333333333333,0,39
"""PATHETIC""",0,2010,11,2010.9166666666667,0,39
"""PATHETIC""",0,2010,12,2011.0,0,39
"""PATHETIC""",0,2011,1,2011.0833333333333,0,45
"""PATHETIC""",0,2011,2,2011.1666666666667,0,45
"""PATHETIC""",0,2011,3,2011.25,0,45
"""PATHETIC""",0,2011,4,2011.3333333333333,0,45
"""PATHETIC""",0,2011,5,2011.4166666666667,0,45
"""PATHETIC""",0,2011,6,2011.5,0,45
"""PATHETIC""",0,2011,7,2011.5833333333333,0,45
"""PATHETIC""",0,2011,8,2011.6666666666667,0,45
"""PATHETIC""",0,2011,9,2011.75,0,45
"""PATHETIC""",0,2011,10,2011.8333333333333,0,45
"""PATHETIC""",0,2011,11,2011.9166666666667,0,45
"""PATHETIC""",0,2011,12,2012.0,0,45
"""PATHETIC""",0,2012,1,2012.0833333333333,0,23
"""PATHETIC""",0,2012,2,2012.1666666666667,0,23
"""PATHETIC""",30,2012,3,2012.25,0,23
"""PATHETIC""",239,2012,4,2012.3333333333333,30,23
"""PATHETIC""",239,2012,5,2012.4166666666667,239,23
"""PATHETIC""",348,2012,6,2012.5,239,23
"""PATHETIC""",348,2012,7,2012.5833333333333,348,23
"""PATHETIC""",451,2012,8,2012.6666666666667,348,23
"""PATHETIC""",555,2012,9,2012.75,451,23
"""PATHETIC""",1626,2012,10,2012.8333333333333,555,23
"""PATHETIC""",1824,2012,11,2012.9166666666667,1626,23
"""PATHETIC""",1824,2012,12,2013.0,1824,23
"""PATHETIC""",1824,2013,1,2013.0833333333333,1824,58
"""PATHETIC""",2598,2013,2,2013.1666666666667,1824,58
"""PATHETIC""",3333,2013,3,2013.25,2598,58
"""PATHETIC""",3661,2013,4,2013.3333333333333,3333,58
"""PATHETIC""",3847,2013,5,2013.4166666666667,3661,58
"""PATHETIC""",3885,2013,6,2013.5,3847,58
"""PATHETIC""",3950,2013,7,2013.5833333333333,3885,58
"""PATHETIC""",5486,2013,8,2013.6666666666667,3950,58
"""PATHETIC""",5864,2013,9,2013.75,5486,58
"""PATHETIC""",5864,2013,10,2013.8333333333333,5864,58
"""PATHETIC""",6294,2013,11,2013.9166666666667,5864,58
"""PATHETIC""",7435,2013,12,2014.0,6294,58
"""PATHETIC""",8121,2014,1,2014.0833333333333,7435,70
"""PATHETIC""",8121,2014,2,2014.1666666666667,8121,70
"""PATHETIC""",8121,2014,3,2014.25,8121,70
"""PATHETIC""",8160,2014,4,2014.3333333333333,8121,70
"""PATHETIC""",8160,2014,5,2014.4166666666667,8160,70
"""PATHETIC""",8642,2014,6,2014.5,8160,70
"""PATHETIC""",10542,2014,7,2014.5833333333333,8642,70
"""PATHETIC""",10542,2014,8,2014.6666666666667,10542,70
"""PATHETIC""",10542,2014,9,2014.75,10542,70
"""PATHETIC""",10912,2014,10,2014.8333333333333,10542,70
"""PATHETIC""",11340,2014,11,2014.9166666666667,10912,70
"""PATHETIC""",11628,2014,12,2015.0,11340,70
"""PATHETIC""",11711,2015,1,2015.0833333333333,11628,50
"""PATHETIC""",11711,2015,2,2015.1666666666667,11711,50
"""PATHETIC""",11711,2015,3,2015.25,11711,50
"""PATHETIC""",11711,2015,4,2015.3333333333333,11711,50
"""PATHETIC""",11955,2015,5,2015.4166666666667,11711,50
"""PATHETIC""",11955,2015,6,2015.5,11955,50
"""PATHETIC""",11955,2015,7,2015.5833333333333,11955,50
"""PATHETIC""",13713,2015,8,2015.6666666666667,11955,50
"""PATHETIC""",13713,2015,9,2015.75,13713,50
"""PATHETIC""",18370,2015,10,2015.8333333333333,13713,50
"""PATHETIC""",26923,2015,11,2015.9166666666667,18370,50
"""PATHETIC""",30047,2015,12,2016.0,26923,50
"""PATHETIC""",35141,2016,1,2016.0833333333333,30047,43
"""PATHETIC""",40187,2016,2,2016.1666666666667,35141,43
"""PATHETIC""",45126,2016,3,2016.25,40187,43
"""PATHETIC""",45126,2016,4,2016.3333333333333,45126,43
"""PATHETIC""",45126,2016,5,2016.4166666666667,45126,43
"""PATHETIC""",50071,2016,6,2016.5,45126,43
"""PATHETIC""",50071,2016,7,2016.5833333333333,50071,43
"""PATHETIC""",89060,2016,8,2016.6666666666667,50071,43
"""PATHETIC""",102621,2016,9,2016.75,89060,43
"""PATHETIC""",102621,2016,10,2016.8333333333333,102621,43
"""PATHETIC""",131458,2016,11,2016.9166666666667,102621,43
"""PATHETIC""",139181,2016,12,2017.0,131458,43
"""PATHETIC""",139181,2017,1,2017.0833333333333,139181,71
"""PATHETIC""",139181,2017,2,2017.1666666666667,139181,71
"""PATHETIC""",139181,2017,3,2017.25,139181,71
"""PATHETIC""",190112,2017,4,2017.3333333333333,139181,71
"""PATHETIC""",190112,2017,5,2017.4166666666667,190112,71
"""PATHETIC""",190112,2017,6,2017.5,190112,71
"""PATHETIC""",219482,2017,7,2017.5833333333333,190112,71
"""PATHETIC""",219482,2017,8,2017.6666666666667,219482,71
"""PATHETIC""",219482,2017,9,2017.75,219482,71
"""PATHETIC""",219482,2017,10,2017.8333333333333,219482,71
"""PATHETIC""",219482,2017,11,2017.9166666666667,219482,71
"""PATHETIC""",219482,2017,12,2018.0,219482,71
"""PATHETIC""",219482,2018,1,2018.0833333333333,219482,82
"""PATHETIC""",219482,2018,2,2018.1666666666667,219482,82
"""PATHETIC""",219482,2018,3,2018.25,219482,82
"""PATHETIC""",219482,2018,4,2018.3333333333333,219482,82
"""PATHETIC""",239037,2018,5,2018.4166666666667,219482,82
"""PATHETIC""",239037,2018,6,2018.5,239037,82
"""PATHETIC""",261883,2018,7,2018.5833333333333,239037,82
"""PATHETIC""",261883,2018,8,2018.6666666666667,261883,82
"""PATHETIC""",261883,2018,9,2018.75,261883,82
"""PATHETIC""",261883,2018,10,2018.8333333333333,261883,82
"""PATHETIC""",300935,2018,11,2018.9166666666667,261883,82
"""PATHETIC""",300935,2018,12,2019.0,300935,82
